pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,div-rem-pairs,-0.000619624748520009,-1.1377854930947244,0.25521067097200456,225641,223478,0.3932657140225291,False
bdce,float2int,-0.0003364594887560468,-0.6221840831471763,0.5338211459611766,225345,224958,0.6665863579158738,False
bdce,inline,-0.0010018250938078066,-1.8410749508488904,0.06561123562784706,224701,224056,0.12853106489177044,False
bdce,sink,-0.0020766591970197146,-3.8362397644620008,0.00012494952220793552,224984,223817,0.00041256520148927106,True
bdce,loop-vectorize,-0.01848612570684649,-31.66101865306129,9.401354872135508e-220,224453,225193,1.115627444826747e-217,True
bdce,slp-vectorizer,4.160639847911041e-05,0.07707073837080372,0.9385673054417941,225352,224174,0.9641735488221579,False
bdce,callsite-splitting,-0.0003693087029638664,-0.6830515949273233,0.494574593214057,224569,224277,0.632306270658259,False
bdce,dfa-jump-threading,-0.0014666733520917186,-2.714456288571837,0.006638719010788732,225141,224788,0.016506173743649953,True
bdce,consthoist,-0.0005507749600713874,-1.0134779668431082,0.31083246067451026,224300,225168,0.4548049372658466,False
bdce,mldst-motion,-0.0014454432898378666,-2.6810466031047695,0.007339496925891346,225692,224308,0.018065034545437154,True
bdce,slsr,-0.0011623636494823009,-2.152152838104467,0.031385849136278586,225588,224240,0.06723576871863618,False
bdce,loop-interchange,-0.0016791083159139464,-3.089784208073033,0.002003142049875087,224418,224482,0.005493210271226079,True
bdce,loop-fusion,-0.00022708513238689498,-0.4187793917679677,0.6753775673785914,225098,224528,0.7838703479118447,False
bdce,loop-distribute,-0.0006206024841295954,-1.1495850099254488,0.2503154477295069,224215,224548,0.38769007480791234,False
bdce,loop-load-elim,-0.0010484744189306894,-1.9364835060395715,0.052809137826338476,224624,224088,0.10643365091504965,False
bdce,loop-sink,-0.0012926620624605922,-2.3862824321886373,0.01702008658052761,224511,224181,0.03909129563011503,True
bdce,loop-unroll-and-jam,-0.0018617048178816153,-3.4302898121770933,0.0006029911562941482,223995,224405,0.001797042137022743,True
bdce,hotcoldsplit,-0.0001242336125453214,-0.22962408261884124,0.8183839962215582,224508,224535,0.8863307613469998,False
bdce,irce,-0.0016451731129893399,-3.041321073286084,0.00235556077131338,224708,224796,0.006383651197552384,True
bdce,nary-reassociate,-0.0010468357391127947,-1.9349676838102137,0.05299488736350442,224753,225294,0.1067530755738083,False
bdce,scalarizer,-0.003250872190085019,-5.927686676100345,3.07456029735259e-09,223853,223707,1.3919049854835541e-08,True
bdce,vector-combine,-0.0026748032766018004,-4.9458265974406395,7.584874120025154e-07,224783,224030,3.009358364135613e-06,True
bdce,always-inline,-0.0006009671161631425,-1.1119983973195624,0.2661394349128998,224584,224348,0.4055260805910178,False
bdce,globalsplit,0.000179455254643357,0.3324686107228562,0.7395355928247093,225308,224745,0.8323115594315712,False
bdce,lowerswitch,-0.0018284510076140847,-3.2808631876981558,0.0010349780798678816,224757,224669,0.002984517055053479,True
bdce,early-cse-memssa,-0.0036349425754682585,-7.78253533240944,7.123531429658518e-15,225367,224329,4.042862185296052e-14,True
bdce,simple-loop-unswitch,-0.0012245525681252034,-2.264978385989125,0.0235144805201971,224212,224624,0.05184837033620037,False
bdce,loop-versioning,-0.004305292613186462,-7.755642449975734,8.808064869007229e-15,224762,224358,4.970083865566615e-14,True
bdce,loop-flatten,-0.0018433530034857037,-3.4042497855839575,0.0006635183970295364,225276,224486,0.0019654599415791715,True
bdce,loop-reroll,-0.0015516533929108567,-2.8612096418400563,0.004220473670749213,224223,224776,0.010887598744831303,True
bdce,loop-instsimplify,-0.0012256518060928534,-2.276647029645835,0.022807780612237153,224884,223992,0.0506035517719664,False
bdce,loop-simplifycfg,-0.0011932240965706886,-2.2021219367319196,0.02765720129767194,224967,225490,0.06003636379250738,False
bdce,loop-predication,-0.0019188125424197677,-3.5339184937927515,0.0004094884632795412,224308,224477,0.0012518007979724303,True
bdce,speculative-execution,-0.0014942843420491236,-2.759220515886356,0.005794176318491068,224941,225352,0.014622210845453468,True
bdce,partially-inline-libcalls,-0.0004847833094205334,-0.8924483231011232,0.37215315714072394,224979,224946,0.5214544542123798,False
bdce,load-store-vectorizer,-0.0004780964463179105,-0.8870372038541474,0.37505934567244487,224548,224614,0.5241728756792627,False
bdce,iroutliner,-1.783569231733617e-05,-0.033431495532037656,0.9733305087169587,225792,224325,0.9842217481164948,False
bdce,global-merge,-0.0021224694113147202,-3.9258107022589415,8.645101424206512e-05,224247,224259,0.00029034491575636966,True
