source,target,ate,p_adj
newgvn,simplifycfg,0.012263322739502425,1.046496757095439e-22
early-cse,simplifycfg,0.008871174568989781,1.0064262721126889e-08
mergereturn,simplifycfg,0.007974452742501914,1.7741793319556573e-06
globalopt,simplifycfg,0.009496667851415785,6.299738698935751e-09
strip-dead-prototypes,simplifycfg,0.009435066162477412,1.935142980985731e-08
indvars,simplifycfg,0.008449038800825981,1.2324033629219287e-07
mergeicmps,simplifycfg,0.008120838220580184,9.599343021749653e-07
separate-const-offset-from-gep,simplifycfg,0.008096924565947128,1.0347907447695226e-06
libcalls-shrinkwrap,simplifycfg,0.007866613653934151,2.1605032211187253e-06
flattencfg,simplifycfg,0.010084507460029812,2.641445702054478e-10
loop-reduce,simplifycfg,0.012474233494598974,8.357787210722654e-16
loop-unroll,simplifycfg,0.023211697708231838,2.214266904236128e-43
loop-rotate,simplifycfg,0.011700152484162563,2.1902893809325127e-12
partial-inliner,simplifycfg,0.007686964733578383,3.3221011964588386e-06
lower-expect,simplifycfg,0.006642605194003892,0.00010781709520577043
alignment-from-assumptions,simplifycfg,0.009582220863424862,5.530732879534994e-09
rpo-function-attrs,simplifycfg,0.006236073509225226,0.00042228516955272505
inferattrs,simplifycfg,0.007332461200684426,1.7661731603153638e-05
called-value-propagation,simplifycfg,0.007475182144387582,9.802290421698746e-06
licm,simplifycfg,0.0113125028535212,1.388859789545692e-10
loop-simplify,simplifycfg,0.008519347173048697,3.245790293517378e-07
div-rem-pairs,simplifycfg,0.00949194835558731,9.171978220783478e-09
float2int,simplifycfg,0.009420766790861401,5.011151599781692e-09
inline,simplifycfg,0.009311583662746648,2.666671950655524e-09
sink,simplifycfg,0.008188225133151816,1.2154305009257398e-06
loop-vectorize,simplifycfg,0.02042218197355683,8.512461161727932e-29
slp-vectorizer,simplifycfg,0.0066093329300424,0.00011258700012146464
callsite-splitting,simplifycfg,0.005069631980113953,0.006566409873432736
dfa-jump-threading,simplifycfg,0.008927647586996823,5.440241219300374e-08
consthoist,simplifycfg,0.00822734469496339,5.442762099782739e-07
mldst-motion,simplifycfg,0.0073329236287665855,1.4973285630410148e-05
slsr,simplifycfg,0.007910097673230865,1.7994616575490855e-06
loop-interchange,simplifycfg,0.010756024043504064,1.914345360659039e-11
loop-fusion,simplifycfg,0.006242983583392259,0.0003001230812375958
loop-distribute,simplifycfg,0.007844829318994107,2.789103304918084e-06
loop-load-elim,simplifycfg,0.009192952078737382,2.0414277644227788e-08
loop-sink,simplifycfg,0.011683376956043323,4.86161967879454e-13
loop-unroll-and-jam,simplifycfg,0.010889472909018039,1.4706901111373793e-11
hotcoldsplit,simplifycfg,0.010233455520061718,1.6108021990884113e-10
irce,simplifycfg,0.006985874516421853,3.9510613459087205e-05
nary-reassociate,simplifycfg,0.00528276032988001,0.00340407872283046
scalarizer,simplifycfg,0.009114090122386953,3.897306457528855e-08
vector-combine,simplifycfg,0.0071279321412692775,2.528871236870985e-05
always-inline,simplifycfg,0.007583113018065246,6.9270836271457915e-06
globalsplit,simplifycfg,0.007225812945094612,1.0550644140522404e-05
lowerswitch,simplifycfg,0.009150576654160358,3.5634745858725816e-08
early-cse-memssa,simplifycfg,0.013870297997882697,2.6894024759224894e-29
simple-loop-unswitch,simplifycfg,0.007093272625826319,2.6101605256530848e-05
loop-versioning,simplifycfg,0.008871488599732136,3.7805985542731953e-07
loop-flatten,simplifycfg,0.008972319132322715,5.638067061133577e-08
loop-reroll,simplifycfg,0.007025678297551741,3.273552576697005e-05
loop-instsimplify,simplifycfg,0.008489720715289972,1.7218872575235072e-07
loop-simplifycfg,simplifycfg,0.006356137612708368,0.0002038908239284597
loop-predication,simplifycfg,0.007622319904911079,4.106984791002368e-06
speculative-execution,simplifycfg,0.007566311385910074,7.679307381781241e-06
partially-inline-libcalls,simplifycfg,0.007416687284978796,8.985731614672329e-06
load-store-vectorizer,simplifycfg,0.009768540388606639,1.1152946366695196e-09
iroutliner,simplifycfg,0.006216693894462499,0.0002266162136461441
global-merge,simplifycfg,0.006291377484813954,0.00037544936958169183
break-crit-edges,simplifycfg,0.03210208369786849,8.066058802305206e-96
unreachableblockelim,simplifycfg,0.00666979408312357,0.00010740675525770377
tailcallelim,dse,0.00804448612662223,8.954608914145632e-07
tailcallelim,jump-threading,0.005695515789853722,0.0008623270040103743
loop-unroll,tailcallelim,0.014043097660377368,5.033553948071645e-16
loop-vectorize,tailcallelim,0.00941510286260544,6.815250857478833e-07
break-crit-edges,tailcallelim,0.005612346458907735,0.0019892469933165623
reassociate,dse,0.005806476621430523,0.001035913150512809
loop-reduce,reassociate,0.00543857615328347,0.002250031066248308
loop-unroll,reassociate,0.014536849507072125,1.941158493559021e-17
loop-vectorize,reassociate,0.009757686686467815,2.580992873883982e-07
early-cse-memssa,reassociate,0.0058218347359982325,2.887638264121164e-05
loop-versioning,reassociate,0.006198457251822498,0.0006899673732645902
break-crit-edges,reassociate,0.008077781619370894,3.2340388146227495e-06
memcpyopt,dse,0.008275208908186116,3.153036534988308e-07
memcpyopt,early-cse,0.005454792053334434,0.0010354849392095128
loop-unroll,memcpyopt,0.017130469080424537,7.570191875023276e-24
loop-vectorize,memcpyopt,0.010627222246699597,2.265941818205149e-08
break-crit-edges,memcpyopt,0.0073795643933905475,1.9853623034963276e-05
sccp,dse,0.0075920112965655595,4.289732700750256e-06
sccp,jump-threading,0.005082397160039165,0.004614813597969455
loop-idiom,sccp,0.005211843843634378,0.003904607971601492
loop-unroll,sccp,0.016548993409892465,2.7488230132170958e-21
loop-vectorize,sccp,0.010860446613745134,9.894418977506296e-09
early-cse-memssa,sccp,0.005344147275302635,9.199256072478869e-05
simple-loop-unswitch,sccp,0.00510624027629536,0.004957360792151251
break-crit-edges,sccp,0.007924575245079113,3.2240201705130115e-06
dce,dse,0.006910801103589825,3.9409357670478435e-05
loop-unroll,dce,0.010899841016235257,6.27888686993208e-10
loop-vectorize,dce,0.011753800323460684,2.739027647968392e-10
break-crit-edges,dce,0.00605536011193919,0.0005422409557842106
adce,dse,0.005151419985255867,0.003580799509413417
newgvn,adce,0.00530507889004983,0.00022342919523456103
loop-unroll,adce,0.016822527675223575,6.458095174723157e-23
loop-vectorize,adce,0.011584201991516496,3.520005139707571e-10
