source,target,ate,p_adj
break-crit-edges,tailcallelim,0.007912979832181033,9.310767809415006e-14
reassociate,dse,0.010570157571195948,5.590272184560725e-26
reassociate,jump-threading,0.006456172918854586,6.498979657998393e-10
loop-reduce,reassociate,0.005064161344287665,2.615373662236927e-06
loop-unroll,reassociate,0.012912342441809332,2.1067551606575704e-33
loop-vectorize,reassociate,0.03393952067486694,5.3274990647183315e-174
loop-versioning,reassociate,0.0104136283797866,1.0465736430005126e-20
break-crit-edges,reassociate,0.00738309743919896,3.835888655296939e-12
memcpyopt,dse,0.011262672082505809,3.1768037638516396e-29
loop-reduce,memcpyopt,0.00505154949197667,2.8549313817579647e-06
loop-unroll,memcpyopt,0.013816359843725201,1.0682856821230478e-37
memcpyopt,attributor,0.005728044678621647,1.4519152148027286e-08
loop-vectorize,memcpyopt,0.03246820684306784,2.381732425495518e-157
loop-versioning,memcpyopt,0.008273093232631368,2.6570388494728856e-13
break-crit-edges,memcpyopt,0.008110039863359175,2.5080731083191488e-14
sccp,dse,0.010785552766067186,3.8961943626826735e-27
sccp,jump-threading,0.006918452995152036,3.842477967982503e-11
sccp,early-cse,0.005390556827544246,5.099598472504992e-08
loop-reduce,sccp,0.0056224504869726855,1.3938585587699222e-07
loop-unroll,sccp,0.013008809087643514,3.4424080756534856e-34
loop-vectorize,sccp,0.03319715386668054,1.3619125458375865e-168
scalarizer,sccp,0.00500007036193556,5.700372231474206e-06
loop-versioning,sccp,0.009325138958816537,4.029056219655895e-17
break-crit-edges,sccp,0.006479922465324639,1.2228546630123294e-09
dce,dse,0.009863911103278,5.2219629260823786e-23
loop-reduce,dce,0.005909157025799805,2.2274014400041282e-08
loop-unroll,dce,0.0109231148780215,2.969994135850053e-24
loop-vectorize,dce,0.035592019392628016,7.680466333791229e-196
loop-versioning,dce,0.010843988410979388,1.0928152357545487e-22
break-crit-edges,dce,0.008165803175926134,8.552481666085485e-15
adce,dse,0.009138378418185378,7.408954291170863e-20
loop-reduce,adce,0.007523237599081911,6.132684439376169e-13
loop-unroll,adce,0.013483145419938891,4.0782136517098147e-36
loop-vectorize,adce,0.03690330196024827,2.1538592694913963e-210
loop-versioning,adce,0.009341460306736715,4.028918871002798e-17
speculative-execution,adce,0.005305956364000053,7.641868238065068e-07
break-crit-edges,adce,0.010091560258485288,3.3188443505267503e-22
jump-threading,dse,0.005534449918634443,4.101198280837382e-08
loop-idiom,dse,0.012361000493926244,3.045471280645304e-35
loop-deletion,dse,0.012103873517994967,8.451926472024181e-34
gvn,dse,0.03048006225161287,5.497179097277259e-276
gvn-hoist,dse,0.009857071079195645,4.240006871276357e-23
gvn-sink,dse,0.010883672877964656,8.778033443879659e-29
newgvn,dse,0.02784793449179701,8.615653836721079e-252
early-cse,dse,0.008267966759876566,3.3320176635440486e-18
mergereturn,dse,0.01203178142798994,5.389948369421941e-33
globalopt,dse,0.012682086005239679,1.6868091221531286e-36
strip-dead-prototypes,dse,0.010450298121800095,5.105715136135801e-25
indvars,dse,0.011929537255120304,1.788725722849867e-33
mergeicmps,dse,0.011822818773204846,1.3099650227623806e-32
separate-const-offset-from-gep,dse,0.010852478961713208,2.5010640504997175e-27
libcalls-shrinkwrap,dse,0.01114946294761171,1.934657070942916e-28
flattencfg,dse,0.011371910824993503,4.533775724442821e-30
loop-reduce,dse,0.01614580055663606,5.889952270458685e-59
loop-unroll,dse,0.02141566556211738,8.767910398546993e-96
loop-rotate,dse,0.007859107253700315,1.1239840753599967e-13
partial-inliner,dse,0.012676278197833235,1.199177265822759e-36
lower-expect,dse,0.01129660485787165,4.464320337999429e-30
alignment-from-assumptions,dse,0.0099206428122538,3.336451719575702e-23
rpo-function-attrs,dse,0.01137021039635705,1.500162443217465e-29
attributor,dse,0.009148031656085076,6.7141905411430595e-22
inferattrs,dse,0.011311099588181994,1.5324093221001632e-29
called-value-propagation,dse,0.011498004256076222,1.1344702684807603e-29
licm,dse,0.028941366791703782,5.682240837814289e-162
loop-simplify,dse,0.011240796035735745,3.373985210054348e-29
div-rem-pairs,dse,0.012097064409868241,1.4515677670304506e-33
float2int,dse,0.00945043352141256,4.689536809571326e-21
inline,dse,0.010560167249678731,1.066213427601598e-25
sink,dse,0.011713052633952614,1.8034375960642433e-31
loop-vectorize,dse,0.042675351287431995,4.380227887732208e-292
slp-vectorizer,dse,0.012096864665942342,4.992045579463574e-34
callsite-splitting,dse,0.012107788535711483,9.822464456404646e-34
dfa-jump-threading,dse,0.012644501648944817,2.4197392178587068e-36
consthoist,dse,0.009468948880647421,5.367484509897998e-21
mldst-motion,dse,0.012761267154241307,3.276480975761811e-37
slsr,dse,0.011187455060094664,1.2761586633855506e-28
loop-interchange,dse,0.012283999519228539,8.329537296143529e-35
loop-fusion,dse,0.010706582654835262,7.89694832415605e-27
