source,target,ate,p_adj
break-crit-edges,correlated-propagation,0.009357000636360524,1.9666983058607528e-05
mem2reg,instsimplify,0.0054333105284252725,0.005806469628996997
mem2reg,instcombine,0.01111638509368068,8.146752749657125e-11
mem2reg,simplifycfg,0.010505768404133031,1.7727251037409192e-09
mem2reg,jump-threading,0.010944684211846467,7.061542665019488e-10
mem2reg,gvn,0.014742036573263728,1.396718342720355e-17
mem2reg,early-cse,0.006792514492775625,0.00019010417255118785
loop-unroll,mem2reg,0.03174886677856642,1.0744572180774286e-59
mem2reg,loop-rotate,0.007169057053572403,0.0002673828092112761
mem2reg,attributor,0.00582543381588696,0.002556117301111017
mem2reg,licm,0.008038631656999862,1.0989931247044069e-05
loop-vectorize,mem2reg,0.012328326813284773,5.107690147760948e-12
mem2reg,mldst-motion,0.006204478658974444,0.0008476144806202481
mem2reg,iroutliner,0.01148117961962547,8.162278148428198e-12
sroa,instcombine,0.012441012924251482,1.6280837008266608e-13
sroa,simplifycfg,0.01079569215060755,6.243257841920462e-10
sroa,jump-threading,0.010499676589100726,5.084881895219262e-09
sroa,gvn,0.01350514204199288,5.503605772810488e-15
sroa,gvn-hoist,0.005678932068892584,0.0033363535715554087
sroa,early-cse,0.00639507060148875,0.00046046406920538356
loop-unroll,sroa,0.034333232508050204,4.537524386417407e-68
sroa,loop-rotate,0.005125089479105505,0.019358889882845256
sroa,licm,0.010032948353440818,1.590535399280842e-08
loop-vectorize,sroa,0.01557622603062675,3.3013015663198367e-18
sroa,slp-vectorizer,0.005066186420771501,0.010199436357437312
sroa,load-store-vectorizer,0.006799937596905059,0.0002089109372586184
sroa,iroutliner,0.01262810674914222,1.3220530517252333e-13
instsimplify,instcombine,0.013242042183930769,2.069835228839107e-12
instsimplify,simplifycfg,0.005109067119303479,0.046032866743241134
instsimplify,dse,0.006843908582589375,0.002137730585206766
libcalls-shrinkwrap,instsimplify,0.005355627122219819,0.03166147838315991
loop-unroll,instsimplify,0.021807424265432085,7.380989118626904e-24
licm,instsimplify,0.008619117273567345,0.0001263613210802473
div-rem-pairs,instsimplify,0.0067310676065532316,0.003584924047899781
loop-vectorize,instsimplify,0.012497564383594284,2.3584927367842613e-09
loop-load-elim,instsimplify,0.006018319644067294,0.01090184722646061
loop-unroll-and-jam,instsimplify,0.007031176533938366,0.0017781724286715722
break-crit-edges,instsimplify,0.008291348634519913,0.00015592536542194803
constmerge,instcombine,0.01325064020483363,3.9988222766037855e-12
dce,constmerge,0.005489588864367678,0.027516633619313936
constmerge,dse,0.007322009398326501,0.0010881340328648484
constmerge,jump-threading,0.0080438975054552,0.00031027497950330445
loop-unroll,constmerge,0.018837829630668712,1.5610939127937207e-17
constmerge,attributor,0.005224223712500753,0.026706542107466705
sink,constmerge,0.005156431663600192,0.04352966403482342
loop-vectorize,constmerge,0.008029465603287156,0.00048826155619107424
break-crit-edges,constmerge,0.007409678410924325,0.001253370428807336
function-attrs,instcombine,0.012796506933762886,1.601812431686544e-11
function-attrs,simplifycfg,0.008846331136412089,6.205042897807658e-05
function-attrs,dse,0.010733846989391893,1.9254987238789358e-07
function-attrs,jump-threading,0.005974018582286411,0.014190463310537834
loop-unroll,function-attrs,0.014262424090182024,1.443785127199524e-10
function-attrs,attributor,0.007632868635432666,0.0003143612574941471
loop-vectorize,function-attrs,0.009483299994124283,1.614154210191588e-05
deadargelim,instcombine,0.011302336501827326,5.333129063185871e-09
deadargelim,simplifycfg,0.009118178648945596,2.8536784363140487e-05
deadargelim,dse,0.010582073151217675,3.4324406951107457e-07
deadargelim,jump-threading,0.005861656639201185,0.015300666915194766
separate-const-offset-from-gep,deadargelim,0.005708226883513412,0.020739321859490747
loop-unroll,deadargelim,0.013762145355796451,6.689181907154665e-10
loop-vectorize,deadargelim,0.012004315385254538,1.6887791827610553e-08
break-crit-edges,deadargelim,0.006152876962269405,0.010391547075010915
globaldce,instcombine,0.01571179024728314,9.291397116811627e-17
globaldce,simplifycfg,0.00916210043547927,2.737932630106768e-05
globaldce,dce,0.005059624669365603,0.048857683113688814
globaldce,dse,0.011975851388368264,7.432652615325765e-09
globaldce,jump-threading,0.007348640010151675,0.0013616200454676143
globaldce,gvn-hoist,0.0053866315273942145,0.030378972987347968
loop-unroll,globaldce,0.017018328629139934,1.5177684848436257e-14
globaldce,attributor,0.00656853507870786,0.0030035468376336215
loop-vectorize,globaldce,0.007351790712173734,0.0015308765500832663
globaldce,slp-vectorizer,0.005331788226252743,0.03663297711222164
break-crit-edges,globaldce,0.005835052426806153,0.01702542825575007
elim-avail-extern,instcombine,0.013395891497555934,1.6858453307336958e-12
elim-avail-extern,simplifycfg,0.008192253251427306,0.0002309301120908401
elim-avail-extern,dse,0.011445951220174722,1.6705463152191484e-08
elim-avail-extern,jump-threading,0.008408310080921855,0.00017257016896143738
loop-unroll,elim-avail-extern,0.017030086605010764,9.359193610620716e-15
elim-avail-extern,rpo-function-attrs,0.007393481430916893,0.000986331843474732
elim-avail-extern,attributor,0.008171965115601587,9.672945932647551e-05
loop-vectorize,elim-avail-extern,0.009421264078794456,1.8000712231956552e-05
break-crit-edges,elim-avail-extern,0.0065435560999642095,0.0046402014506330925
mergefunc,instcombine,0.014589382829203024,1.1583445628876425e-14
mergefunc,simplifycfg,0.007192733736396284,0.001849233339223538
mergefunc,dse,0.007781880763587212,0.0003839836483534353
loop-unroll,mergefunc,0.012063951844685505,1.5995034815532945e-07
