source,target,ate_global,cate_crypto,cate_general,cate_loop_bench,cate_multimedia,cate_numeric,cate_pointer_data,cate_string_parse,cate_systems,cate_cluster_0,cate_cluster_1,cate_cluster_2,cate_cluster_3,cate_cluster_4,cate_cluster_5
loop-unroll-and-jam,dse,0.0096968368661697,0.0080819627523519,0.0098815488032344,0.0067029934550595,0.0101100284614454,0.0110985644768606,0.0112141703169035,0.010434299908801,0.0093474606795423,0.0117949614973941,0.008468748552088,0.0064376831250114,0.00919745525022,0.0088899614236112,0.007182557378915
hotcoldsplit,dse,0.008818140887963,0.0102017202204427,0.0111037339336382,0.0063977296238981,0.0083074193261912,0.0088400879210328,0.0112142133270338,0.0072464108877146,0.0084331461304484,0.0112758250340068,0.0078637967731095,0.0059397392903164,0.0115190479494094,0.0067622720905857,0.0046590407297648
irce,dse,0.0098472081904062,0.0141111401717917,0.0089557966935721,0.0084174105544114,0.0089927778230203,0.0126814708492832,0.0116017995163459,0.0089391339387617,0.0080746408067725,0.0132959797580732,0.0086617787032297,0.0086225604119715,0.0080941853763638,0.0082991027365094,0.0051251692853968
nary-reassociate,dse,0.0088390284676243,0.0125082931838595,0.0080393484266987,0.0048427233026533,0.007705557325198,0.0105611128587325,0.0096868517853056,0.0079768286304164,0.0085386544610109,0.0109082294252865,0.0066212683654331,0.0133760292725202,0.0120279448744486,0.0070871465364616,0.0061870936814817
scalarizer,dse,0.0102225941479737,0.0098345622277897,0.0114455039779152,0.0134545308127968,0.0061676062955479,0.0123267324125017,0.0107383276210072,0.0109914718470183,0.0089598724831814,0.0121041384551902,0.0103355179414464,0.00674511894356,0.0150620892554426,0.0077588423292504,0.0034651932990118
vector-combine,dse,0.0088783524078118,0.0102467635515982,0.0113274022559006,0.0055413123789535,0.0075512120964584,0.011461498257701,0.0086818261947191,0.0087057575276323,0.0072838808465559,0.0114328100794038,0.0069894760189128,0.0056326431712439,0.0119133647855235,0.006855292812966,0.0059705665494103
always-inline,dse,0.0079887698940182,0.0071523282522108,0.0083815835183821,0.005500622451008,0.0066213269286136,0.0108972857165554,0.0102766090020356,0.0056188448370414,0.008740882198945,0.010205029942472,0.0070417956697543,0.0023802765189278,0.0121410680379877,0.0062619131878425,0.002903037471824
globalsplit,dse,0.0088818973521947,0.0112806543067285,0.0122626831151881,0.0059499778273391,0.0056246887487468,0.0123840745417486,0.0117976558382476,0.0073911776742419,0.007831020832803,0.0116070220882779,0.0068243243283775,0.0069509601536226,0.0124071792193879,0.007501112092302,0.0076381135435578
lowerswitch,dse,0.0085780737212051,0.0060488493811691,0.0106113979930503,0.0089088230139754,0.0065678326731348,0.0103775471428907,0.0133830910200824,0.0071120884808912,0.0082064065581429,0.0101863098539052,0.0081089645846226,0.0019679180891001,0.0073414396449734,0.0087320228495126,0.0020747276376372
early-cse-memssa,dse,0.0226187801785757,0.0220080775033443,0.0250060931543968,0.0015326567018106,0.0213689920190531,0.0305168684001136,0.0243648798438137,0.0204782986134871,0.0236838864269554,0.02903500275467,0.0152768234880395,0.0180586186991231,0.026934411853753,0.0216606464000848,0.019494691752874
simple-loop-unswitch,dse,0.0099409824702559,0.0116109792278155,0.0132932839507756,0.0078398648829662,0.009740533097281,0.0110870063757554,0.0102523501204904,0.0076857921746915,0.0093138636198575,0.0123104059743384,0.008348178695749,0.0099532835866005,0.0112338742206506,0.0088921415426956,0.0048653620496678
loop-versioning,dse,0.0112258481789815,0.012779841838139,0.012961805862362,0.0079877423491001,0.0076159994058834,0.0201112000152999,0.0077391238167918,0.0083254631545206,0.0095989929347319,0.017443278565462,0.0085966439651329,0.0062016848626355,0.0051063059050071,0.0096695348264251,0.002594137940062
loop-flatten,dse,0.0093929037391818,0.0099596432822703,0.0116883765040952,0.0042991491329885,0.0083517194775852,0.0142077850219266,0.010349435509,0.0063538111416216,0.0086570654209688,0.0127867402393853,0.0062077711240358,0.0025867263007036,0.0117675671819385,0.0089627462825699,0.0051350289667468
loop-reroll,dse,0.0079797002936104,0.0070392527796335,0.006777424322815,0.0050157343777177,0.0080470506092147,0.0126885984454779,0.0078223746775191,0.0074057518439691,0.0074263456795487,0.0099860258376516,0.0060642405698294,0.008817570654274,0.0116476023753084,0.0073696859242253,0.0027916097261378
loop-instsimplify,dse,0.0084876107169618,0.006768828455251,0.0076509007742691,0.0032116704335148,0.0078981654985906,0.0108838514049492,0.0119990797831837,0.008159578319511,0.0085028273988631,0.0112593890271386,0.0071578050372857,0.003982363113014,0.0108284530930057,0.0069351618153163,0.0033375781270326
loop-simplifycfg,dse,0.0087548978947146,0.0086140296791809,0.0106254287689724,0.0041227653718463,0.0061573063651471,0.0131648704983526,0.0078340584710883,0.0086606707670043,0.007976820129417,0.0127556064804187,0.0069584571000465,0.0044042865024375,0.0098146228207728,0.0068586862918045,0.0046766221402593
loop-predication,dse,0.0091218824117492,0.0090015884596453,0.00964175098464,0.0066848568365047,0.0064628181595854,0.0124443683284937,0.0128106863216823,0.0092555220386284,0.008337579603848,0.0110403872102481,0.0083376730829062,0.0056637981872556,0.0141937322785511,0.0068870442941924,0.0056085293081694
speculative-execution,dse,0.0091559681918789,0.0102394175015901,0.0094936953997895,0.0032331285641728,0.0110375221618728,0.01231195847181,0.0063005455527035,0.0095617034358488,0.0078191731999029,0.0111654659521313,0.0057651395750383,0.0106703146756665,0.0142885514852073,0.0088241220115456,0.0074707189345605
partially-inline-libcalls,dse,0.0079251289420805,0.0121186636323475,0.0098226736023988,0.0084335480538116,0.0032708476360105,0.0109703434514707,0.0067852258490075,0.0071033418400822,0.0067484620577253,0.0099696130278459,0.0075646732234676,0.0066879788157702,0.005231254847541,0.0066710352017891,0.0072039557155796
load-store-vectorizer,dse,0.0083980930748236,0.0066647613187199,0.0105735935033062,0.0083557966883803,0.0054444662463359,0.011239881732181,0.0081433081027842,0.0087707013510725,0.0080273125795645,0.0105634352221216,0.0087744139069601,-0.0016281956368127,0.0071016181014471,0.0076067127915657,0.0026489769413469
iroutliner,dse,0.0060761847428975,0.0055901784111637,0.0053063724434233,0.0010352377805625,0.0062104620178254,0.0077598689720036,0.0052215704726576,0.0043442460083972,0.0082706052609772,0.0088777849580079,0.0028646713049255,-0.0006438675315853,0.0079291780792591,0.0062359634084084,0.0037340535343121
global-merge,dse,0.0087351410180197,0.0084544364795526,0.0061176742360621,0.0024994347559438,0.0083155155494276,0.0128192240007725,0.0116695466738707,0.0086544724471631,0.0082178546368248,0.0109979981330382,0.0070896019481322,0.0047050856898048,0.0136949408284942,0.0061371014198517,0.0098298175654945
break-crit-edges,dse,0.0152268569480802,0.016658373550247,0.0195460326470269,0.0092101662421629,0.0126805901681328,0.013777722572569,0.0151237220922189,0.0179276519630442,0.0149162190779955,0.0182218673181464,0.0169947800481765,0.0110128218359503,0.009932248160159,0.0132260520193551,0.0036582107439257
unreachableblockelim,dse,0.0088383253327552,0.0099189312785862,0.0098880019663234,0.0069695251181182,0.0073548302412663,0.0106284410586293,0.0103110610239431,0.0098952438779345,0.0067291410778961,0.010474909109506,0.0084866269403544,0.0053444354147172,0.0057023671805516,0.0081914518635913,0.0077967044789303
loop-idiom,jump-threading,0.0061607852260968,0.0096385338710153,0.0082119511640199,0.004793494334424,0.0045283103022789,0.0039419000098278,0.0076867414057166,0.0090763565094371,0.0049541175919172,0.0077818149788851,0.0088254432403399,0.0067387373802047,0.003402905202022,0.003945139456598,-0.0045615015758951
loop-deletion,jump-threading,0.0063061544568657,0.0069424758114429,0.0068414691111856,0.0031153902081902,0.0046247586743777,0.0065880173265301,0.004725042673141,0.0095431211485684,0.0060519245198198,0.0063207282203713,0.008952025791282,0.0034719299864385,0.005155622379916,0.0055647294381384,0.0003370678077309
gvn,jump-threading,0.0054252622787564,0.0045491169735858,0.0018943811401769,-0.0111121598678605,0.0020796278628703,-2.779548476833371e-05,0.0097693794884626,0.0104055625914933,0.012373220235072,0.0032835021492049,0.0054025839558058,0.0051504833954982,0.0053175174193465,0.0086383613632926,0.0011520345604723
gvn-hoist,jump-threading,0.0055168918889659,0.0054417075106704,0.0080900465282454,0.000623642261217,0.0032568557788205,0.0045735115746484,0.0076295128712374,0.0063676766892405,0.0068685272453593,0.0065407201910188,0.0064323234585055,0.0061824162657381,0.0006158240180577,0.0050333806615586,0.0009328923260929
gvn-sink,jump-threading,0.0069953403001464,0.0057933511095502,0.0093489480637445,-0.0039941832022922,0.0099471526412969,0.0011463355463585,0.0072455288302262,0.0077062415779448,0.0117129372395631,0.0080046408818009,0.0074944839455791,0.0006518434114667,0.0045923556142054,0.0083731824253791,-0.00065298041332
newgvn,jump-threading,0.0075622545887384,0.0087977921009452,0.0065251516970306,-0.0053622170890272,0.0050940614655933,0.0076017198666862,0.0090865404703996,0.0102412011325441,0.0097403716385919,0.0078943840380321,0.0073872636573222,0.0070371293966335,0.0059320465884328,0.0078139937486121,0.0046831483090495
mergereturn,jump-threading,0.0054103425439429,0.006653558560807,0.0058919679107847,0.0026554972361633,0.0054339463013698,0.0031075206113251,0.0062462939879616,0.0071283411900934,0.0053735215303829,0.0056620242912219,0.0074872812939489,0.0075704642477537,0.0015920458308341,0.0041799761609315,0.0020492786674393
globalopt,jump-threading,0.0058241842485259,0.0075618069879112,0.0051372295407705,0.0010194602641657,0.0070684455460622,0.0074154796383048,0.0014230304964647,0.0059623383670616,0.005888431569894,0.0070447637200559,0.0071089316794105,0.0047374870743548,0.0077020887138583,0.0039080152725097,0.0012337548037654
indvars,jump-threading,0.0054073914027664,0.0052626065952046,0.005678678614443,0.0007158769036904,0.0042967084606457,0.0050611960955866,0.0044072557779927,0.0076983454619011,0.0064663453813047,0.0065538613731353,0.0074274200886591,0.0009227101205894,0.0043546792787269,0.0041223635792937,-0.0010331670054235
mergeicmps,jump-threading,0.0052624018483117,0.0062497718459751,0.00748226681494,0.0018461205777747,0.0029810761969404,0.0038561165403168,0.0034853260806506,0.0070427584984344,0.0063074718810284,0.0060787283676798,0.0075070864083138,0.0016899728905924,0.0036401205154507,0.0049777207073901,-0.0003245969855888
separate-const-offset-from-gep,jump-threading,0.0050354235969823,0.005047070085024,0.0038587458877351,-0.0001922723434152,0.0025580276385872,0.005613130773294,0.0056071902329344,0.0079065146989397,0.006159694404477,0.0052400063591926,0.007721157118277,0.0078718726775439,0.0029241886543789,0.0044516598956531,-0.006562788772268
libcalls-shrinkwrap,jump-threading,0.005609772456411,0.0070437994568079,0.0075397032038197,0.0025622338104314,0.003132351960228,0.0049086243205583,0.007374517771446,0.0071750411564837,0.0058783189760873,0.007022261602374,0.0069747817117482,-0.0007340325516991,0.0038656137146556,0.0052710544785237,-0.0026616486337235
flattencfg,jump-threading,0.0051280036305582,0.0027484537160433,0.0073827674956474,0.0029445287784541,0.0028284435420451,0.0022228161871352,0.0072154751025643,0.0080745007011842,0.0062974581596303,0.0050568920376163,0.0072681953724493,-0.0021811495112094,0.0006341069990846,0.0056660610513961,-4.419452605641805e-05
loop-reduce,jump-threading,0.0090505390670183,0.0073528269039186,0.0131327226380966,0.0076532067789669,0.0069370804178709,0.0128833892849878,0.0070285490611176,0.0072527034609742,0.0089055754545362,0.0126333498464798,0.0092907191438035,0.0068493953722113,0.0073096865890621,0.006279287985463,0.0017477179559302
loop-unroll,jump-threading,0.0156929331071272,0.0269693251051633,0.0323885695527564,0.0020202497988993,0.0227606040783908,0.0163662822388077,0.0114849784426986,0.0127600678327275,0.0082774707234351,0.0214599073122933,0.009582996898815,0.0218730354975071,0.0127519527270616,0.0170639717460989,0.0023801343658054
loop-rotate,jump-threading,0.0077140171644978,0.0062244235403602,0.0077595096724524,0.0031801589596265,0.007468824848724,0.0028817258022458,0.0055156397539913,0.0143915614770697,0.0088444975120454,0.0068463665540385,0.0123593552829085,0.0031649447828538,0.0068548379037406,0.0075819182766629,-0.0053149663662518
partial-inliner,jump-threading,0.0062831253409687,0.0067079221257358,0.0108620622440436,0.0039357003888659,0.0038880100749327,0.0039785144957957,0.008199222547986,0.007656345272043,0.0066492516175171,0.0080699258927932,0.0088429369518625,0.0046572007300121,0.00260273024466,0.0042082974723267,-0.0060414795418641
lower-expect,jump-threading,0.0054166700134419,0.0061940546760002,0.0083671284753982,0.0049924767336217,0.0036349941264188,0.0045606479462284,0.0025751164518236,0.0063175428671919,0.006134292418139,0.0065608622622415,0.0067336169937281,0.0057456741666394,0.0029962855572432,0.0045099927375606,-0.0033241279811129
inferattrs,jump-threading,0.0064350077782528,0.005717230817571,0.0105868223267194,0.0092439206405958,0.0048319052110225,0.0057674090860069,0.0078838841939001,0.0052336053301593,0.0059922091536281,0.0071664225235901,0.0091783298973566,0.0048178316145874,0.0040158928822791,0.0051926286854116,-0.0022116412251231
called-value-propagation,jump-threading,0.0051961111378462,0.0033212560382467,0.0079527273925137,0.0048825566994508,0.0009642430953009,0.0054813526235318,0.0043015644752164,0.0073195363521826,0.0056801803027638,0.0065784315999427,0.0077247188926256,0.0005995184030515,-0.0010326600471534,0.0033285656672617,0.001118011158989
licm,jump-threading,0.006224104712153,0.0085435396609371,0.0054947140074788,-0.0029579400056056,0.0047271466419278,0.0021904240752294,0.0117392879807727,0.0105238563547178,0.0070360976422975,0.0058521129323685,0.0070726359825414,0.0089160902564703,0.0079950053265979,0.0065145295061078,0.000326368642636
loop-simplify,jump-threading,0.005443147073944,0.004819074716535,0.0076440088181835,0.0061735720887403,0.0044628165119038,0.0029501337511851,0.0046355257110735,0.0079175932801059,0.0055466159270412,0.0051781798653595,0.0091969769739586,0.0030427851821732,0.0036964346726156,0.0038140653317741,5.531622059190555e-05
div-rem-pairs,jump-threading,0.0055471447962416,0.0079012712292771,0.0072495529456872,0.0040318262994248,0.0043348764154474,0.0026384212612385,0.0019489534979853,0.0071650151197196,0.0068297281458053,0.0059329740468815,0.008164031389421,0.0030656432887431,0.0049905800191933,0.0036195085968988,0.0021601625453164
float2int,jump-threading,0.0058976046793081,0.0037816364188701,0.0110247133337401,0.0011398948275426,0.0072017702149913,0.0040995909980314,0.0050662156970147,0.0078762328130048,0.0054528220863602,0.0074285750420027,0.0070930488459647,0.0003838521613209,0.0042542563328411,0.0047159283696394,0.0010663796063579
sink,jump-threading,0.0055177291485732,0.0038836555064601,0.0123115480593655,0.0026745931840485,0.0066355369920064,0.0043243792267285,0.004722111108475,0.0048310698692219,0.0057760829721648,0.0079185276079163,0.00529343929186,0.0028018201756375,0.0034389019609269,0.0044875051298921,-0.0005913805988678
loop-vectorize,jump-threading,0.0235851220755212,0.0166098683595267,0.0459625601263603,0.0592510732986596,0.0141972422779571,0.0470196161639155,0.0095237450477615,0.0113795994518414,0.0082548327388378,0.0407536446514854,0.0236022300869995,0.0115728400479044,0.0160566854024118,0.007755840675292,0.0112628607927189
slp-vectorizer,jump-threading,0.005519477681671,0.0025274924207749,0.0095540542552034,0.0043863618356723,0.0042083776307115,0.0041477237000809,0.0074496453760584,0.0081524287824967,0.0051560261370308,0.0064028672478732,0.008532521092211,-0.0010555303941105,-0.0001037928467118,0.0048058136076412,-0.0005003475322623
callsite-splitting,jump-threading,0.0060969549680238,0.0064129270767824,0.0081556439351879,0.0023423042456945,0.0056879044812033,0.0066894016445787,0.0057939063093008,0.0060961448824537,0.0058152868575742,0.008179922304363,0.0065428946039883,0.004082565632043,0.0005527257931632,0.0050716778148378,-0.0003507776052293
dfa-jump-threading,jump-threading,0.0057996180030219,0.0082044451712969,0.0056913377035183,0.0032402550883034,0.0057736778051721,0.0046604681216511,0.0050036884897096,0.0082903286409097,0.0052995155024602,0.0059557833247583,0.0085198552828938,0.0029941518752614,0.0068839221741288,0.005026531662719,-0.0013920856551957
consthoist,jump-threading,0.0056571730906014,0.0070485976127304,0.0048169990588442,0.0044186034936996,0.0028706851051527,0.0057612676011293,0.0026927438443419,0.0076061625855582,0.0065565395829546,0.0065054799851865,0.0071643926985245,0.0047595566698557,0.0015838537139128,0.0049191719538256,-0.0003662382951261
mldst-motion,jump-threading,0.0062786672105279,0.0075599215291311,0.0116383537943866,0.00385325118831,0.0046608115418995,0.0043897907977791,0.0060876443783646,0.0070578218288753,0.0060599132655571,0.0071415362217039,0.0090722010705289,0.0036856135953663,0.00271304585295,0.0049823799758169,-0.0004439774708723
slsr,jump-threading,0.0058106684724312,0.0049719546425639,0.0051870881686994,0.0051653755575616,0.0055225611181336,0.0051596814411072,0.0033019238250411,0.0060994445462653,0.0073623161279853,0.0055239432226118,0.0076754879553814,0.0023211689315015,0.0058886211813879,0.0059319782115048,0.0014074931905561
loop-interchange,jump-threading,0.0057809796992799,0.0065979822874112,0.0061604014613957,0.0041580521979193,0.004806137763593,0.0056955364303836,0.0078864173054502,0.0066185066898951,0.0057120431471582,0.0059777106807018,0.0077732003835821,0.0034832848144067,0.0039433357918543,0.0061918411765887,-0.0020880804589958
loop-fusion,jump-threading,0.0052631998115112,0.0073343286883894,0.0077415433562973,0.0014054252655544,0.002737741139881,0.0043153964884948,0.0042423132938623,0.0063168188940033,0.0065857398328736,0.0057148432316551,0.0065827516977442,0.008229193696721,0.0026661720658808,0.0048525661015014,0.0001377456472846
loop-distribute,jump-threading,0.0056053728529389,0.0051936934397492,0.0057220495218387,0.0043940881791637,0.0050669245899852,0.0042710601479557,0.0056891812675115,0.0057502659866606,0.0068003113655853,0.0066178654667563,0.0078225378164291,0.0050150172624383,0.0018404893923366,0.0041901102268943,-0.0006639619063474
loop-sink,jump-threading,0.005869068345698,0.0047527620061451,0.0113127466464168,0.0045447673237575,0.0041922517734813,0.005442646498404,0.0067326149378258,0.0059176719449893,0.0052452499985991,0.0075263320596549,0.007812187309923,0.0006580269348598,0.0026789103300972,0.0051553861360558,-0.0021399926725479
loop-unroll-and-jam,jump-threading,0.0068168598552212,0.0083129406198064,0.0071415473726947,0.0048613460972578,0.0066909020023374,0.0065213093289737,0.0070353951883411,0.0055367846530733,0.0076404250379821,0.0082408751098738,0.0078835956939555,0.0073372711564574,0.0023874971024619,0.005149460208597,0.0006121465704022
hotcoldsplit,jump-threading,0.0058257448703723,0.0046560995625483,0.0069874377908287,0.0050757321836006,0.006117717101183,0.0030013978173338,0.0034212720342542,0.0085836705932765,0.0064640279623492,0.006952584750366,0.0072658755550292,0.003483073895806,0.0026990644996425,0.0055857893188056,0.0006008416545007
irce,jump-threading,0.0060140015652045,0.0056772872136384,0.0064611516634695,0.0034277935609104,0.0054943690227214,0.0065141773306249,0.0054390772157142,0.0055464699434694,0.0072653416016473,0.0067427278185593,0.0078117185082421,0.0105079632606357,0.0076451309350251,0.0036811018429372,-0.0003279665076088
nary-reassociate,jump-threading,0.0058861907819706,0.0083850378581751,0.0109275031258664,0.0014514486099473,0.0076989690243297,0.0009873768017225,0.0040827329656951,0.0076954595758475,0.0059799527882725,0.0070846140004437,0.0067340624801195,0.006647917256181,-0.0015030218683793,0.0060356877810141,0.0014216030049415
scalarizer,jump-threading,0.0065701432577729,0.0048014798103471,0.0096956839054014,0.0113611133939859,0.0044012822508834,0.0063724544045105,0.0034029490067146,0.0058715851569982,0.0067371095841914,0.0076029921759162,0.009559608275002,0.0015276738447935,0.0029704892967895,0.0054260379040591,0.000174435997268
vector-combine,jump-threading,0.0056051621490526,0.0060890613216379,0.00776969638895,0.0049395499174854,0.0080057634207142,0.002381629701811,0.0027783070333146,0.0067532274978118,0.0054544390733852,0.0057040170895956,0.0078019663125785,0.0060132628078681,0.0013603491349862,0.0050337808064872,-0.002209389947858
always-inline,jump-threading,0.0055608968372195,0.0048341754779489,0.00678184556854,0.0049992973958865,0.0031601475254694,0.0036475409997248,0.0079445644087502,0.0067457139811384,0.006539238918067,0.0058159767341486,0.0079238049898088,0.0016663900074997,0.0044590716101471,0.0048701231690903,-0.0023968650969251
globalsplit,jump-threading,0.0061655637286722,0.0057435563609875,0.0083823396023242,0.0060510643418117,0.0045718032567759,0.0041152206065702,0.0025647715380412,0.0077313340762795,0.0079375943952917,0.0062539098991618,0.008497188394233,0.0030824244678568,0.0025472288827848,0.0060665168318583,0.0010804512552377
lowerswitch,jump-threading,0.006067597655273,0.0035492030003373,0.0098098556496349,0.0035807060388086,0.0088442790050746,0.0029166729112918,0.0083685539937386,0.0071314581816269,0.0058480673885786,0.0060720273125724,0.0096560021959671,0.0047175853459757,-0.0024171249800058,0.0048992392958992,0.0042943471946404
early-cse-memssa,jump-threading,0.0078840198592546,0.0076047781996041,0.007862119317136,-0.0040258536220357,0.0058926844081202,0.0082155303945491,0.0099581307623188,0.0120884470993056,0.0087244266622902,0.0084240154972402,0.007809614580632,0.0065922699299224,0.0053449355472221,0.0091071564688303,0.0033594958945405
simple-loop-unswitch,jump-threading,0.0064267875799073,0.0080558732846117,0.010693475706977,0.001732224802214,0.0054457780442493,0.0047532612276781,0.0042405186522024,0.0087386859496695,0.0064858871888386,0.0075141485411267,0.0078353110736962,0.0050971971352611,0.0001645607062671,0.0064245393383441,-0.0022952149218288
loop-versioning,jump-threading,0.0084094997241867,0.0058398017243839,0.0135435150281241,0.0080666376593765,0.0057024062996196,0.0120633031744782,0.0062620282639397,0.0083832092649322,0.0070027202037913,0.013074588078568,0.0089680874407853,-0.0008535380550927,0.0064652626540575,0.0055247631951517,0.0024949799358215
loop-flatten,jump-threading,0.005988954938993,0.003254563762345,0.0037371906214899,0.0045992910785779,0.0044773748130887,0.0068121618828456,0.009560494163247,0.0067717217756308,0.0069257594382851,0.0071123864877451,0.0069709977701981,0.0035950151717118,0.0056050854435988,0.0045874626942998,0.0007237116374824
loop-reroll,jump-threading,0.0054104547139056,0.0061153406667123,0.0070499149683622,0.0021343540523571,0.0045375990864371,0.00287202152044,0.0020084558403423,0.008868088959146,0.0067305279776878,0.0057727653835442,0.006850930451496,0.0023656312538242,0.0028847842290198,0.0049947199731728,0.0055593298166932
loop-instsimplify,jump-threading,0.0072706964375909,0.0072819113414958,0.0068850468927623,0.0041082906355479,0.0085412824960257,0.0062936880559234,0.0072711302937397,0.0086480075317792,0.0069130577019975,0.0078692265999307,0.0088998609984661,0.0065395125188714,-0.0025841696499388,0.0076358579116813,0.006140020163745
loop-simplifycfg,jump-threading,0.0065163506145143,0.0087554794330136,0.0084839979712573,0.0023534615885217,0.0051696982005918,0.0052276870008067,0.0047615668242051,0.0092799947631979,0.0059647965152616,0.0083113469712301,0.008179365633717,0.0061066074480163,0.0019706215526334,0.0056170937523756,-0.0015457918368344
loop-predication,jump-threading,0.0073994174492778,0.0058755343154979,0.0085639612613671,0.0077193788954428,0.0059774790549625,0.0064094841240991,0.0036667423707438,0.0084697086235073,0.0087499430750012,0.0077702904452078,0.0101927494095135,0.0046997140229074,0.0051845158368194,0.0063157155196911,-0.0025091753783572
partially-inline-libcalls,jump-threading,0.005688831769768,0.0060318787348387,0.0101278618783222,0.0035108333592435,0.0022182032736404,0.0031871906407793,0.0074311435841348,0.0068864250542458,0.0063392385978195,0.0064298744219477,0.0075119795137545,0.0062355080860637,0.0015405197861153,0.0053262991864129,-0.0027510588010239
load-store-vectorizer,jump-threading,0.0062275475082735,0.0028901927477267,0.0066173206549597,0.0052368642007815,0.0053344082117492,0.0072426726487279,0.0096298299019734,0.0071229827840129,0.0057834007610759,0.0086725418247183,0.0081124538891008,-0.0074460811639405,0.0030297223223166,0.0049212530697268,0.0007918324252726
iroutliner,jump-threading,0.005204674252303,0.0053541043398649,0.005247340874555,0.0052301455665272,0.0055733403530043,1.8961398976946597e-05,0.001605270269869,0.0069620726441645,0.0077848792044424,0.0049317138599646,0.0092079421272435,0.0020410681644024,0.0033724087741507,0.0023914047898183,0.0041224034642177
global-merge,jump-threading,0.0059535621835538,0.003650393107213,0.0064520865443892,0.0052779572130456,0.0055012169888229,0.0056596729782508,0.0017794486838397,0.007808815090681,0.007139739926729,0.0061475756128155,0.0085057158743184,0.0043438578622778,0.0036376518968098,0.0049472778505083,0.0012866606091092
break-crit-edges,jump-threading,0.0299289403989562,0.0252928550982707,0.0319390515541931,0.0108950803174752,0.027631521901135,0.0192538178331596,0.0250555962151846,0.0440374736792185,0.0371006764437752,0.0282335220052256,0.0453361368395398,0.0133039089589931,0.0152783475177586,0.0280246415984397,-0.0013593561402227
unreachableblockelim,jump-threading,0.0057140321232748,0.004976491274642,0.0080474638545993,0.0015731623954203,0.0036459267376969,0.0043954254358936,0.0074886497213644,0.0072838211498481,0.0067918732596992,0.0055607943182438,0.0074669448045989,0.0041696972617403,0.0039075622672075,0.0054007675984827,0.0012051269272698
loop-unroll,loop-idiom,0.0076308283878823,0.015941691484081,0.0197336459781374,0.0015064692210475,0.0113576779918685,0.0071263182423402,0.0030554600187501,0.0039856589527607,0.0030489140797706,0.0090439031928996,0.0036585493722331,0.0131492534029048,0.0066228365020446,0.0091430232375684,0.0025433705046171
loop-vectorize,loop-idiom,0.01547639565735,0.0037612712580026,0.0359760608216312,0.0449533641112259,0.0071283670693187,0.0389815934364801,0.001905627452566,0.0063863160790352,0.0020887476426061,0.0307562640898695,0.0140424748475185,0.0004571797470917,0.0118605473337841,0.0028375668609508,0.0083264038144454
break-crit-edges,loop-idiom,0.0060648727855229,0.0017516357211858,0.0105182040710489,0.0049059935525154,0.0045821486177923,0.0044169712381179,0.0028368446852924,0.0098406507676864,0.0064693199429715,0.0070259312894613,0.0094878259240939,0.0054918014479216,0.0013959276772947,0.0036400885551663,-0.0011508643145168
loop-unroll,loop-deletion,0.0078009699386845,0.0180416588049869,0.0191534898921139,0.0023728697543464,0.0113923561845367,0.0073416607720727,0.0039292344538426,0.0047296169861842,0.0018671498177624,0.0104089946078572,0.0041012526231716,0.011476098568582,0.0042172929821264,0.008712512762724,0.003541074677733
loop-vectorize,loop-deletion,0.0161939927647027,0.0090084340180603,0.0392795796052435,0.0496406770163039,0.0092940430202029,0.0369824678558968,0.0056166991656369,0.0030242872609529,0.0014503884605299,0.0314392054739652,0.0148463240864837,0.0060397601581513,0.0110496654889136,0.0022426302383724,0.0101756513811134
break-crit-edges,loop-deletion,0.0068298849185767,0.0053204948306826,0.0095565944030122,0.001848194809038,0.0053322701267765,0.0049009481074369,0.0068123985334061,0.0099486193807343,0.0078080319093717,0.0074757119762092,0.0090360394913637,0.001507262242486,-0.0049371072046313,0.0077027350062172,0.0028690997215052
loop-reduce,gvn,0.0086908424854673,0.0073718038195937,0.0177214993207301,0.0276917381602304,0.0081838462231678,0.0235195830693177,-0.0020825822456899,0.002713642413992,-0.0025700946825281,0.0183220783108011,0.007979788270591,0.0133811913557854,-0.0005507495745135,0.0014374394070876,-0.0070119438128546
loop-unroll,gvn,0.0236625244512552,0.0444256010053586,0.0506496573916891,0.0176774336900523,0.0360365894343527,0.0478312866946153,0.003609503834827,0.0093869290686014,-0.0009392383756118,0.041651846721622,0.0092581583539548,0.0419055578757641,0.0104173069297995,0.0198091901071496,-0.0014139929597408
gvn,attributor,0.0237533266250741,0.0204117648234195,0.0190166460761715,0.0053340113214242,0.0212542268784559,0.0268611891797621,0.0297345233558379,0.0230714206762394,0.0303708056611193,0.026826110660632,0.0216603939323898,0.0079790670869862,0.0287275714570988,0.0248121440187855,0.0135757641760936
licm,gvn,0.0118036272658009,0.0151183963017891,0.0222505216505696,0.011988480487147,0.0101354478079887,0.0233767234486185,0.0038646752970668,0.0138229600821828,0.0009765348674801,0.0210449949059254,0.0093834530569079,0.0125333338248949,0.0071294101742094,0.0063677728708588,-0.002145331651524
loop-vectorize,gvn,0.0330549863498558,0.019269618442288,0.0820954704023867,0.1240967593848214,0.0168218234260209,0.0721171298880357,0.0046236573768201,0.0087531263480651,-0.0009895261320748,0.0638612847180056,0.0346945081956464,0.0202101500735787,0.0144842701104119,0.0031534282238624,0.0086178995388698
