source,target,ate,p_adj
mergeicmps,dse,0.008247270791352956,3.4566823588493887e-53
separate-const-offset-from-gep,dse,0.009267380882964804,1.0750472014902932e-66
libcalls-shrinkwrap,dse,0.00895055141857981,5.183149531350807e-62
flattencfg,dse,0.00856607340624127,2.974224322737577e-57
loop-reduce,dse,0.01155429985804085,1.4473259919642978e-103
loop-unroll,dse,0.01624801084869887,4.7712671552153067e-191
loop-rotate,dse,0.006873963694599083,1.2517671449116396e-34
partial-inliner,dse,0.008689934423691814,7.6586556205132356e-59
lower-expect,dse,0.008491156284888723,7.010232942356914e-57
alignment-from-assumptions,dse,0.007358408546829676,1.5067947878469304e-42
rpo-function-attrs,dse,0.008546240647224035,1.377180732821756e-56
attributor,dse,0.00782911291610966,1.5157532130238504e-55
inferattrs,dse,0.009046940632918499,7.301514993590099e-64
called-value-propagation,dse,0.008129267637868254,4.851444479278659e-51
licm,dse,0.021673061053308074,0.0
loop-simplify,dse,0.008855986668366955,4.7251346813489365e-61
div-rem-pairs,dse,0.009672829019225837,1.0927128832974214e-72
float2int,dse,0.007947588478043444,1.424797104889813e-49
inline,dse,0.008907456357082177,1.0597320665212655e-61
sink,dse,0.008937208011416342,6.871240235365867e-62
loop-vectorize,dse,0.02468017763888186,0.0
slp-vectorizer,dse,0.008458690265324031,2.738147758986499e-56
callsite-splitting,dse,0.009403078149529565,1.874996101267168e-68
dfa-jump-threading,dse,0.008748002411718026,1.4640312215334195e-59
consthoist,dse,0.008933461562581235,4.8310995072718936e-62
mldst-motion,dse,0.009898802468686074,4.322421870107635e-76
slsr,dse,0.008812537186970504,3.488831211576229e-60
loop-interchange,dse,0.009787966235595025,3.3892443177921583e-74
loop-fusion,dse,0.008264636425135419,1.6697498809435048e-53
loop-distribute,dse,0.008607674666047949,2.1027198164560987e-57
loop-load-elim,dse,0.00846468860750832,2.2697088366796518e-56
loop-sink,dse,0.009115657107596986,1.4223943044232558e-64
loop-unroll-and-jam,dse,0.009696836866169734,8.033465568532922e-73
hotcoldsplit,dse,0.008818140887963066,6.188088482652861e-61
irce,dse,0.009847208190406298,1.2283422176393752e-74
nary-reassociate,dse,0.008839028467624355,1.3231891707736743e-60
scalarizer,dse,0.010222594147973774,1.203469539068206e-78
vector-combine,dse,0.008878352407811818,1.3711482652556227e-61
always-inline,dse,0.0079887698940182,1.0007353767763623e-49
globalsplit,dse,0.008881897352194745,1.0052027349925264e-61
lowerswitch,dse,0.008578073721205115,4.7531013113525506e-54
early-cse-memssa,dse,0.02261878017857577,0.0
simple-loop-unswitch,dse,0.009940982470255988,3.30908999249017e-77
loop-versioning,dse,0.01122584817898159,1.4539765653362665e-91
loop-flatten,dse,0.009392903739181835,1.2676461197216112e-68
loop-reroll,dse,0.007979700293610448,1.7099120939488505e-49
loop-instsimplify,dse,0.008487610716961802,7.996422077855957e-57
loop-simplifycfg,dse,0.00875489789471462,5.503106697821012e-60
loop-predication,dse,0.009121882411749271,7.212131021607918e-65
speculative-execution,dse,0.009155968191878916,3.819073410807154e-64
partially-inline-libcalls,dse,0.007925128942080584,3.0497871098147155e-49
load-store-vectorizer,dse,0.008398093074823643,1.1334075383353003e-55
iroutliner,dse,0.006076184742897506,2.5454142786837893e-30
global-merge,dse,0.008735141018019754,2.159656336112549e-59
break-crit-edges,dse,0.015226856948080292,2.437839873230631e-172
unreachableblockelim,dse,0.008838325332755248,5.2127261102394274e-61
loop-idiom,jump-threading,0.00616078522609681,1.7389367669694227e-29
loop-deletion,jump-threading,0.006306154456865776,9.511335911543915e-31
gvn,jump-threading,0.005425262278756449,5.112562666912267e-29
gvn-hoist,jump-threading,0.005516891888965925,4.551426050638214e-24
gvn-sink,jump-threading,0.00699534030014648,1.577849577878509e-38
newgvn,jump-threading,0.007562254588738437,1.2921420651125786e-59
mergereturn,jump-threading,0.005410342543942959,5.665946044305596e-23
globalopt,jump-threading,0.005824184248525988,1.2066422995099923e-26
indvars,jump-threading,0.005407391402766415,3.5068131090745876e-23
mergeicmps,jump-threading,0.005262401848311782,5.926582393630216e-22
separate-const-offset-from-gep,jump-threading,0.005035423596982336,7.214084647132207e-20
libcalls-shrinkwrap,jump-threading,0.005609772456411033,9.039809288653807e-25
flattencfg,jump-threading,0.005128003630558209,7.597881437994666e-21
loop-reduce,jump-threading,0.009050539067018304,5.503963713277878e-63
loop-unroll,jump-threading,0.01569293310712727,2.556494125759026e-175
loop-rotate,jump-threading,0.007714017164497822,1.3737733624482899e-42
partial-inliner,jump-threading,0.006283125340968754,1.0382870501928482e-30
lower-expect,jump-threading,0.005416670013441982,4.29708963749999e-23
inferattrs,jump-threading,0.006435007778252844,2.847262870321754e-32
called-value-propagation,jump-threading,0.005196111137846238,2.6677449486390953e-21
licm,jump-threading,0.006224104712153067,6.460627435864528e-27
loop-simplify,jump-threading,0.005443147073944055,5.978823633626636e-23
div-rem-pairs,jump-threading,0.005547144796241632,3.600962552967119e-24
float2int,jump-threading,0.0058976046793081105,3.793019154488338e-27
sink,jump-threading,0.005517729148573236,1.2267046239043961e-23
