source,target,ate,p_adj
partially-inline-libcalls,instcombine,0.009646839081710434,2.0501674704528824e-24
load-store-vectorizer,instcombine,0.01001992836224308,6.6879013275972e-26
iroutliner,instcombine,0.007684890487985374,5.492598960284787e-16
global-merge,instcombine,0.008213421394211273,3.0920514367681305e-18
break-crit-edges,instcombine,0.01625490034014271,4.189919472257718e-65
unreachableblockelim,instcombine,0.008432622436887083,1.141374932744891e-18
tailcallelim,simplifycfg,0.007000165986015383,8.456831584473614e-12
reassociate,simplifycfg,0.0071547088081749255,3.6140704076941853e-12
sccp,simplifycfg,0.0069418535641436185,1.1090062888574093e-11
dce,simplifycfg,0.005878134955922654,1.6437790794842665e-08
adce,simplifycfg,0.007625725039007769,9.665629818985139e-14
loop-idiom,simplifycfg,0.00707613665668233,6.3007975525501625e-12
loop-deletion,simplifycfg,0.008292454801329341,5.672776752736302e-16
gvn,simplifycfg,0.01519223286749477,9.017189518987176e-69
gvn-hoist,simplifycfg,0.0072343734265339354,1.8697802195241107e-12
gvn-sink,simplifycfg,0.01284193335357009,1.1900676698073754e-37
newgvn,simplifycfg,0.010560883567214352,6.141194443810943e-35
mergereturn,simplifycfg,0.006563334323121783,1.6867118784683747e-10
globalopt,simplifycfg,0.0050696069588940795,1.417950511143372e-06
strip-dead-prototypes,simplifycfg,0.006176235791956641,2.0001664725003523e-09
indvars,simplifycfg,0.007158227045571286,3.0422569936727936e-12
mergeicmps,simplifycfg,0.0068502031141927655,2.61881310949214e-11
separate-const-offset-from-gep,simplifycfg,0.007408162280219954,5.416259636848341e-13
libcalls-shrinkwrap,simplifycfg,0.0064172060109164986,6.207782485383245e-10
flattencfg,simplifycfg,0.00588748167384634,1.25776811954699e-08
loop-reduce,simplifycfg,0.00975004118354672,7.2050425008111825e-22
loop-unroll,simplifycfg,0.010260348473520586,1.6033850734748835e-23
loop-rotate,simplifycfg,0.008900972332702983,1.3051188030740618e-17
partial-inliner,simplifycfg,0.006606422916827337,1.1922929438674334e-10
lower-expect,simplifycfg,0.008105475226801884,1.3761863451366315e-15
alignment-from-assumptions,simplifycfg,0.006156012487785301,2.7025007475084893e-09
rpo-function-attrs,simplifycfg,0.0066587414444404525,8.425781911434719e-11
inferattrs,simplifycfg,0.008545478023291364,6.200538869526544e-17
called-value-propagation,simplifycfg,0.007337590745234102,7.747422452671811e-13
licm,simplifycfg,0.00904291433655452,9.569493355529429e-18
loop-simplify,simplifycfg,0.0076150284788031875,1.0224537749140914e-13
div-rem-pairs,simplifycfg,0.007866818690933919,1.2284312653188124e-14
inline,simplifycfg,0.008724897942107013,7.169077534755998e-18
sink,simplifycfg,0.006950966403548364,9.75069594246806e-12
loop-vectorize,simplifycfg,0.0085320362413554,2.9127150157055804e-16
slp-vectorizer,simplifycfg,0.005830707186729733,1.7583242646609087e-08
callsite-splitting,simplifycfg,0.006668806887322465,7.442596468426449e-11
dfa-jump-threading,simplifycfg,0.005808847899676228,2.993182109948561e-08
consthoist,simplifycfg,0.007609975415231118,1.2033926525939145e-13
mldst-motion,simplifycfg,0.009428516832432177,1.3662360432842154e-20
slsr,simplifycfg,0.00633139092726831,8.600022962268248e-10
loop-interchange,simplifycfg,0.009327382378681637,5.13179171618882e-20
loop-fusion,simplifycfg,0.00624663790286023,1.186457505104874e-09
loop-distribute,simplifycfg,0.006684102255762603,9.909188360173614e-11
loop-load-elim,simplifycfg,0.00698051834812935,1.3252538309607188e-11
loop-sink,simplifycfg,0.007139861884004117,3.2743435377719433e-12
loop-unroll-and-jam,simplifycfg,0.007941313512910997,9.144119272174086e-15
hotcoldsplit,simplifycfg,0.008034816529675026,4.167416944158749e-15
irce,simplifycfg,0.008554971776628562,5.590293617830125e-17
